Price	Age	KM	FuelType	HP	MetColor	Automatic	CC	Doors	Weight	Price_class	KM_per_month	age_converted	km_per_month
11250	52.0	58596.0	Petrol	110	1.0	0	1600	3	1045	Medium	1126.8461538461538	4.333333333333333	1126.8461538461538
11750	54.0	58530.0	Petrol	110	0.0	0	1600	5	1075	Medium	1083.888888888889	4.5	1083.888888888889
10950	55.0	58377.0	Petrol	110	1.0	0	1600	3	1050	Medium	1061.4	4.583333333333333	1061.4
11250	56.0	58142.0	Petrol	110	1.0	0	1600	5	1080	Medium	1038.25	4.666666666666667	1038.25
9950	53.0	57948.0	Petrol	97	1.0	0	1400	3	1025	Medium	1093.3584905660377	4.416666666666667	1093.3584905660377
9700	51.0	57645.0	Petrol	110	0.0	0	1600	5	1080	Medium	1130.2941176470588	4.25	1130.2941176470588
11950	47.0	57500.0	Petrol	110	1.0	0	1600	4	1105	Medium	1223.404255319149	3.9166666666666665	1223.404255319149
9900	53.0	57475.0	Petrol	110	0.0	0	1600	3	1040	Medium	1084.433962264151	4.416666666666667	1084.433962264151
9990		56743.0	Petrol	110	0.0	0	1600	3	1045	Medium			
9475	48.0	56675.0	Petrol	97	1.0	0	1400	3	1025	Medium	1180.7291666666667	4.0	1180.7291666666667
11500	54.0	55877.0	Petrol	110	1.0	0	1600	5	1075	Medium	1034.7592592592594	4.5	1034.7592592592594
11950	53.0	55500.0	Petrol	110	1.0	0	1600	4	1035	Medium	1047.1698113207547	4.416666666666667	1047.1698113207547
11500	55.0	54900.0	Petrol	97	1.0	0	1400	5	1060	Medium	998.1818181818181	4.583333333333333	998.1818181818181
10500	50.0	54465.0	Petrol	110	0.0	0	1600	5	1075	Medium	1089.3	4.166666666666667	1089.3
10900	46.0	53700.0	Petrol	97	1.0	0	1400	5	1060	Medium	1167.391304347826	3.8333333333333335	1167.391304347826
11700	52.0	53561.0	Petrol	97	1.0	0	1400	5	1060	Medium	1030.0192307692307	4.333333333333333	1030.0192307692307
11900	51.0	53408.0	Petrol	110	1.0	0	1600	5	1080	Medium	1047.2156862745098	4.25	1047.2156862745098
13950	51.0	53268.0	Petrol	110		0	1600	5	1080	High	1044.4705882352941	4.25	1044.4705882352941
10950	49.0	53116.0	Petrol	97	1.0	0	1400	3	1025	Medium	1084.0	4.083333333333333	1084.0
10500	56.0	52448.0	Petrol	97	0.0	0	1400	3	1025	Medium	936.5714285714286	4.666666666666667	936.5714285714286
10750	55.0	52149.0	Petrol	97	1.0	0	1400	3	1085	Medium	948.1636363636363	4.583333333333333	948.1636363636363
11950	55.0	52141.0	Petrol	110	1.0	0	1600	5	1070	Medium	948.0181818181818	4.583333333333333	948.0181818181818
10000	56.0	52000.0	Petrol	97	0.0	0	1400	3	1025	Medium	928.5714285714286	4.666666666666667	928.5714285714286
10495	48.0	50967.0	Petrol	97	1.0	0	1400	5	1060	Medium	1061.8125	4.0	1061.8125
11450	50.0	50400.0	Petrol	110	0.0	0	1600	5	1080	Medium	1008.0	4.166666666666667	1008.0
9400	54.0	50000.0	Petrol	97	1.0	0	1400	3	1025	Medium	925.925925925926	4.5	925.925925925926
11950	51.0	50000.0	Petrol	86	1.0	0	1300	5	1045	Medium	980.3921568627451	4.25	980.3921568627451
9650	53.0	49969.0	Petrol	110	0.0	0	1600	5	1075	Medium	942.811320754717	4.416666666666667	942.811320754717
18950	49.0	49568.0	Petrol	110	1.0	0	1600	3	1105	High	1011.5918367346939	4.083333333333333	1011.5918367346939
11450	51.0	49473.0	Petrol	110	0.0	0	1600	3	1055	Medium	970.0588235294117	4.25	970.0588235294117
10250	52.0	49432.0	Petrol	110	1.0	0	1600	3	1050	Medium	950.6153846153846	4.333333333333333	950.6153846153846
11450		49417.0	Petrol	110	1.0	0	1600	3	1045	Medium			
9950	54.0	49366.0	Petrol	97	1.0	0	1400	3	1025	Medium	914.1851851851852	4.5	914.1851851851852
10500	56.0	48731.0	Petrol	110	1.0	0	1600	3	1055	Medium	870.1964285714286	4.666666666666667	870.1964285714286
13750		48370.0	Petrol	110	1.0	0	1600	5	1080	High			
9950	48.0	48071.0	Petrol	97	0.0	0	1400	3	1025	Medium	1001.4791666666666	4.0	1001.4791666666666
10250	54.0	47852.0		110	1.0	0	1600	4	1030	Medium	886.1481481481482	4.5	886.1481481481482
10850	54.0	47768.0	Petrol	110		0	1600	3	1055	Medium	884.5925925925926	4.5	884.5925925925926
11895	52.0	47689.0	Petrol	110	0.0	0	1600	5	1075	Medium	917.0961538461538	4.333333333333333	917.0961538461538
12950	53.0	47451.0	Petrol	110	1.0	0	1600	3	1055	High	895.3018867924528	4.416666666666667	895.3018867924528
11950	50.0	47219.0	Petrol	110	1.0	0	1600	5	1080	Medium	944.38	4.166666666666667	944.38
10750	56.0	47211.0	Petrol	110	1.0	0	1600	5	1070	Medium	843.0535714285714	4.666666666666667	843.0535714285714
9550	54.0	46856.0	Petrol	97	0.0	0	1400	5	1060	Medium	867.7037037037037	4.5	867.7037037037037
10950	56.0	46500.0	Petrol	86	0.0	0	1300	5	1035	Medium	830.3571428571429	4.666666666666667	830.3571428571429
11750		46449.0	Petrol	110	1.0	0	1600	4	1035	Medium			
10950	47.0	46391.0	Petrol	110	0.0	0	1600	5	1075	Medium	987.0425531914893	3.9166666666666665	987.0425531914893
12450	54.0	46230.0	Petrol	110	1.0	0	1600	3	1055	High	856.1111111111111	4.5	856.1111111111111
10500	52.0	46029.0	Petrol	110	1.0	0	1600	4	1030	Medium	885.1730769230769	4.333333333333333	885.1730769230769
10900	50.0	46000.0	Petrol	97	0.0	0	1400	3	1025	Medium	920.0	4.166666666666667	920.0
12950	50.0	45900.0	Petrol	110	1.0	0	1600	5	1075	High	918.0	4.166666666666667	918.0
10950	47.0	45850.0	Petrol	97	0.0	0	1400	5	1060	Medium	975.531914893617	3.9166666666666665	975.531914893617
12500	56.0	45336.0	Petrol	110	1.0	0	1600	5	1080	High	809.5714285714286	4.666666666666667	809.5714285714286
9950	55.0	44537.0		97	0.0	0	1400	3	1025	Medium	809.7636363636364	4.583333333333333	809.7636363636364
10750	56.0	43700.0		86		0	1300	3	1025	Medium	780.3571428571429	4.666666666666667	780.3571428571429
12500	48.0	43120.0	Petrol	97	1.0	0	1400	3	1030	High	898.3333333333334	4.0	898.3333333333334
10450	49.0	41710.0	Petrol	110	0.0	0	1600	3	1040	Medium	851.2244897959183	4.083333333333333	851.2244897959183
10750	52.0	41700.0	Petrol	97	1.0	0	1400	3	1025	Medium	801.9230769230769	4.333333333333333	801.9230769230769
12950	49.0	41636.0	Petrol	110	1.0	0	1600	5	1105	High	849.7142857142857	4.083333333333333	849.7142857142857
10995		41273.0	Petrol	97	0.0	0	1400	5	1060	Medium			
11950	49.0	40836.0	Petrol	110		1	1600	3	1075	Medium	833.3877551020408	4.083333333333333	833.3877551020408
11250	50.0	40400.0	Petrol	97	1.0	0	1400	5	1060	Medium	808.0	4.166666666666667	808.0
11950	47.0	40361.0	Petrol	110	1.0	0	1600	5	1090	Medium	858.7446808510638	3.9166666666666665	858.7446808510638
13750	54.0	40325.0		86	0.0	0	1300	5	1045	High	746.7592592592592	4.5	746.7592592592592
11000	47.0	40000.0	Petrol	110	0.0	0	1600	5	1080	Medium	851.063829787234	3.9166666666666665	851.063829787234
13500	50.0	39706.0	Petrol	110	1.0	0	1600	5	1080	High	794.12	4.166666666666667	794.12
10950	54.0	39291.0	Petrol	110	1.0	0	1600	3	1040	Medium	727.6111111111111	4.5	727.6111111111111
10750	54.0	39000.0	Petrol	97	0.0	0	1400	3	1025	Medium	722.2222222222222	4.5	722.2222222222222
8950	47.0	38900.0	Petrol	97	1.0	0	1400	3	1025	Medium	827.6595744680851	3.9166666666666665	827.6595744680851
12950	51.0	38403.0	Petrol	110	0.0	0	1600	3	1055	High	753.0	4.25	753.0
9750	56.0	37461.0	Petrol	97	0.0	0	1400	3	1025	Medium	668.9464285714286	4.666666666666667	668.9464285714286
10900	54.0	37000.0		97	1.0	0	1400	3	1025	Medium	685.1851851851852	4.5	685.1851851851852
10995	55.0	36406.0	Petrol	110	1.0	0	1600	4	1035	Medium	661.9272727272727	4.583333333333333	661.9272727272727
10750	48.0	36005.0	Petrol	97	1.0	0	1400	5	1065	Medium	750.1041666666666	4.0	750.1041666666666
10950	52.0	36000.0	Petrol	110	1.0	0	1600	5	1075	Medium	692.3076923076923	4.333333333333333	692.3076923076923
13000		36000.0	Petrol	110	0.0	0	1600	5	1080	High			
12950	45.0	36000.0	Petrol	110	1.0	1	1600	3	1070	High	800.0	3.75	800.0
11500	52.0	35823.0	Petrol	110	0.0	0	1600	5	1075	Medium	688.9038461538462	4.333333333333333	688.9038461538462
10950		35230.0	Petrol	97	0.0	0	1400	3	1025	Medium			
11710	48.0	35142.0	Petrol	110	0.0	0	1600	3	1055	Medium	732.125	4.0	732.125
9980	49.0	34890.0	Petrol	97		0	1400	3	1025	Medium	712.0408163265306	4.083333333333333	712.0408163265306
12250	51.0	34882.0	Petrol	110	1.0	0	1600	5	1075	High	683.9607843137255	4.25	683.9607843137255
11500	46.0	34000.0	Petrol	110	1.0	0	1600	5	1075	Medium	739.1304347826087	3.8333333333333335	739.1304347826087
11950	56.0	33998.0	Petrol	110	0.0	0	1600	5	1080	Medium	607.1071428571429	4.666666666666667	607.1071428571429
11500	55.0	33230.0	Petrol	110	0.0	0	1600	3	1050	Medium	604.1818181818181	4.583333333333333	604.1818181818181
11900	46.0	33021.0		110	1.0	0	1600	5	1080	Medium	717.8478260869565	3.8333333333333335	717.8478260869565
11930	49.0	31999.0	Petrol	97	0.0	0	1400	3	1030	Medium	653.0408163265306	4.083333333333333	653.0408163265306
10500		31579.0	Petrol	97	0.0	0	1400	3	1025	Medium			
8950	56.0	31000.0	Petrol	97	0.0	0	1400	3	1025	Medium	553.5714285714286	4.666666666666667	553.5714285714286
10450	46.0	30806.0	Petrol	97	1.0	0	1400	5	1060	Medium	669.695652173913	3.8333333333333335	669.695652173913
10500	55.0	30461.0	Petrol	86	1.0	0	1300	5	1050	Medium	553.8363636363637	4.583333333333333	553.8363636363637
12950	50.0	29686.0	Petrol	110	1.0	1	1600	3	1075	High	593.72	4.166666666666667	593.72
9950		29650.0	Petrol	86		0	1300	3	1025	Medium			
12900	52.0	29500.0	Petrol	110	1.0	0	1600	3	1055	High	567.3076923076923	4.333333333333333	567.3076923076923
9950	48.0	28656.0	Petrol	97	0.0	0	1400	3	1085	Medium	597.0	4.0	597.0
9950	55.0	27500.0	Petrol	97	1.0	0	1400	3	1025	Medium	500.0	4.583333333333333	500.0
10950	48.0	26938.0	Petrol	110	1.0	0	1600	3	1040	Medium	561.2083333333334	4.0	561.2083333333334
10950	53.0	26624.0	Petrol	97	0.0	0	1400	5	1060	Medium	502.33962264150944	4.416666666666667	502.33962264150944
9950	47.0	26221.0	Petrol	97	1.0	0	1400	3	1025	Medium	557.8936170212766	3.9166666666666665	557.8936170212766
10950	50.0	22648.0	Petrol	97	1.0	0	1400	5	1060	Medium	452.96	4.166666666666667	452.96
10800	50.0	22500.0	Petrol	97		0	1400	3	1025	Medium	450.0	4.166666666666667	450.0
10500	56.0	19313.0	Petrol	97	0.0	0	1400	3	1025	Medium	344.875	4.666666666666667	344.875
10450	50.0	17619.0		110		0	1600	4	1030	Medium	352.38	4.166666666666667	352.38
10600	51.0	17069.0	Petrol	97		0	1400	3	1025	Medium	334.6862745098039	4.25	334.6862745098039
10450	48.0	15000.0	Petrol	97	1.0	0	1400	3	1025	Medium	312.5	4.0	312.5
12950	50.0	10210.0	Petrol	97	0.0	0	1400	5	1065	High	204.2	4.166666666666667	204.2
11250	47.0	5309.0	Petrol	110		1	1600	3	1070	Medium	112.95744680851064	3.9166666666666665	112.95744680851064
7500	50.0	1.0	Diesel	90	1.0	0	2000	3	1260	Low	0.02	4.166666666666667	0.02
8950	52.0	31000.0		97		0	1398	3	1025	Medium	596.1538461538462	4.333333333333333	596.1538461538462
6950	58.0	205000.0	Diesel	72	1.0	0	2000	4	1100	Low	3534.4827586206898	4.833333333333333	3534.4827586206898
7900	68.0	204250.0	Diesel	72		0	2000	3	1115	Low	3003.676470588235	5.666666666666667	3003.676470588235
5950	68.0	194545.0	Petrol	86	0.0	0	1300	4	1000	Low	2860.955882352941	5.666666666666667	2860.955882352941
7500	59.0	190900.0	Diesel	72	1.0	0	2000	3	1115	Low	3235.593220338983	4.916666666666667	3235.593220338983
7500	62.0	183500.0	Diesel	72	1.0	0	2000	5	1140	Low	2959.6774193548385	5.166666666666667	2959.6774193548385
6900	65.0	176184.0	Diesel	72	1.0	0	2000	3	1115	Low	2710.523076923077	5.416666666666667	2710.523076923077
5751	67.0	174833.0	Diesel	72	0.0	0	2000	4	1100	Low	2609.4477611940297	5.583333333333333	2609.4477611940297
6950	68.0	155720.0	Petrol	86		0	1300	3	1015	Low	2290.0	5.666666666666667	2290.0
7950	67.0	155500.0		110	1.0	0	1600	5	1050	Low	2320.89552238806	5.583333333333333	2320.89552238806
7750	59.0	154783.0	Diesel	72	1.0	0	2000	3	1120	Low	2623.4406779661017	4.916666666666667	2623.4406779661017
7950	64.0	154462.0	Diesel	72	1.0	0	2000	5	1135	Low	2413.46875	5.333333333333333	2413.46875
8250	64.0	150585.0	Petrol	110	1.0	0	1600	3	1065	Low	2352.890625	5.333333333333333	2352.890625
6250	67.0	149000.0	Diesel	90	1.0	0	2000	5	1135	Low	2223.8805970149256	5.583333333333333	2223.8805970149256
9500	62.0	147636.0		72		0	2000	5	1135	Medium	2381.2258064516127	5.166666666666667	2381.2258064516127
6900	59.0	144521.0	Diesel	72	1.0	0	2000	5	1135	Low	2449.508474576271	4.916666666666667	2449.508474576271
8450	64.0	144000.0		110	1.0	0	1600	3	1065	Low	2250.0	5.333333333333333	2250.0
7350	65.0	140168.0	Diesel	72	1.0	0	2000	3	1115	Low	2156.4307692307693	5.416666666666667	2156.4307692307693
8950	68.0	140000.0	Petrol	110	1.0	0	1600	5	1085	Medium	2058.823529411765	5.666666666666667	2058.823529411765
6900	60.0	139800.0	Diesel	72	0.0	0	2000	3	1115	Low	2330.0	5.0	2330.0
8950	59.0	137050.0	CNG	110	1.0	0	1600	3	1078	Medium	2322.8813559322034	4.916666666666667	2322.8813559322034
8750	61.0	136956.0	Petrol	110	0.0	0	1600	3	1065	Medium	2245.1803278688526	5.083333333333333	2245.1803278688526
7950	67.0	135337.0	CNG	110	1.0	0	1600	5	1120	Low	2019.955223880597	5.583333333333333	2019.955223880597
8950	64.0	133769.0	Diesel	72	1.0	0	2000	3	1120	Medium	2090.140625	5.333333333333333	2090.140625
8950	58.0	133405.0	Diesel	72	1.0	0	2000	5	1135	Medium	2300.0862068965516	4.833333333333333	2300.0862068965516
8950	65.0	132807.0	Diesel	72	1.0	0	2000	5	1135	Medium	2043.1846153846154	5.416666666666667	2043.1846153846154
7950	64.0	132393.0	Diesel	72	0.0	0	2000	5	1135	Low	2068.640625	5.333333333333333	2068.640625
7750	60.0	130270.0	Petrol	110	0.0	0	1600	3	1050	Low	2171.1666666666665	5.0	2171.1666666666665
7500	59.0	130000.0	Diesel	72	1.0	0	2000	4	1135	Low	2203.3898305084745	4.916666666666667	2203.3898305084745
8950	67.0	127000.0	Diesel	????	1.0	0	2000	5	1135	Medium	1895.5223880597016	5.583333333333333	1895.5223880597016
9800	67.0	126800.0	Diesel	72	0.0	0	2000	5	1135	Medium	1892.5373134328358	5.583333333333333	1892.5373134328358
9450	66.0	126452.0	Petrol	110	1.0	0	1600	5	1085	Medium	1915.939393939394	5.5	1915.939393939394
8950	62.0	125175.0	Diesel	116	0.0	0	2000	5	1150	Medium	2018.9516129032259	5.166666666666667	2018.9516129032259
8750	68.0	125000.0	Diesel	72	1.0	0	2000	3	1115	Medium	1838.235294117647	5.666666666666667	1838.235294117647
10500	61.0	123000.0	Diesel	72	0.0	0	2000	5	1135	Medium	2016.3934426229507	5.083333333333333	2016.3934426229507
7995	59.0	121626.0	Petrol	86	0.0	0	1300	5	1050	Low	2061.4576271186443	4.916666666666667	2061.4576271186443
10450	64.0	120400.0		????	0.0	0	1600	5	1090	Medium	1881.25	5.333333333333333	1881.25
9950	66.0	120000.0	Diesel	72	0.0	0	2000	4	1100	Medium	1818.1818181818182	5.5	1818.1818181818182
9950	68.0	119541.0	Petrol	110	0.0	0	1600	3	1055	Medium	1757.9558823529412	5.666666666666667	1757.9558823529412
8950	68.0	119500.0	Petrol	110		0	1600	5	1070	Medium	1757.3529411764705	5.666666666666667	1757.3529411764705
7950	68.0	119289.0	Petrol	110	1.0	0	1600	4	1035	Low	1754.25	5.666666666666667	1754.25
10950	57.0	118833.0	Petrol	110	0.0	0	1600	3	1065	Medium	2084.7894736842104	4.75	2084.7894736842104
9950	64.0	118000.0	Diesel	72	1.0	0	2000	5	1150	Medium	1843.75	5.333333333333333	1843.75
8600	68.0	117955.0	Petrol	110	1.0	1	1600	4	1065	Medium	1734.6323529411766	5.666666666666667	1734.6323529411766
7250	65.0	117609.0	Petrol	86	0.0	0	1300	3	1015	Low	1809.3692307692309	5.416666666666667	1809.3692307692309
6950	68.0	117000.0	Diesel	72	0.0	0	2000	3	1115	Low	1720.5882352941176	5.666666666666667	1720.5882352941176
8000	64.0	116000.0	Petrol	86	0.0	0	1300	5	1045	Low	1812.5	5.333333333333333	1812.5
9950	58.0	115715.0	Petrol	110	0.0	0	1600	5	1070	Medium	1995.0862068965516	4.833333333333333	1995.0862068965516
9450	60.0	115191.0	CNG	110		0	1600	4	1079	Medium	1919.85	5.0	1919.85
7950	68.0	115071.0	Petrol	110	1.0	0	1600	3	1055	Low	1692.2205882352941	5.666666666666667	1692.2205882352941
9450	63.0	115000.0	CNG	110	0.0	0	1600	3	1109	Medium	1825.3968253968253	5.25	1825.3968253968253
9950	64.0	114846.0		110	1.0	0	1600	5	1075	Medium	1794.46875	5.333333333333333	1794.46875
6950	65.0	114383.0	Diesel	90	0.0	0	2000	3	1260	Low	1759.7384615384615	5.416666666666667	1759.7384615384615
8250	59.0	113700.0	Petrol	110	1.0	0	1600	5	1065	Low	1927.1186440677966	4.916666666666667	1927.1186440677966
9950	67.0	113118.0	Petrol	86	1.0	0	1300	3	1020	Medium	1688.3283582089553	5.583333333333333	1688.3283582089553
8250	59.0	112827.0	Petrol	86	1.0	0	1300	5	1040	Low	1912.322033898305	4.916666666666667	1912.322033898305
9950	68.0	112116.0	Petrol	110	1.0	0	1600	5	1070	Medium	1648.764705882353	5.666666666666667	1648.764705882353
10500	66.0	112000.0	Petrol	110	1.0	0	1600	3	1065	Medium	1696.969696969697	5.5	1696.969696969697
7950	62.0	112000.0	Diesel	72	0.0	0	2000	4	1135	Low	1806.4516129032259	5.166666666666667	1806.4516129032259
9750	65.0	111769.0	Petrol	110	0.0	0	1600	3	1065	Medium	1719.5230769230768	5.416666666666667	1719.5230769230768
9250	61.0	110853.0	Petrol	110	1.0	0	1600	5	1070	Medium	1817.2622950819673	5.083333333333333	1817.2622950819673
9500	68.0	110287.0	Petrol	110	1.0	0	1600	3	1050	Medium	1621.8676470588234	5.666666666666667	1621.8676470588234
9950	62.0	109547.0	Petrol	110		0	1600	5	1075	Medium	1766.8870967741937	5.166666666666667	1766.8870967741937
7750	63.0	109230.0	Petrol	110	0.0	0	1600	3	1050	Low	1733.8095238095239	5.25	1733.8095238095239
9500	68.0	109150.0	Petrol	110	0.0	0	1600	5	1075	Medium	1605.1470588235295	5.666666666666667	1605.1470588235295
9950	67.0	108793.0	Petrol	110	1.0	0	1600	4	1035	Medium	1623.7761194029852	5.583333333333333	1623.7761194029852
9750	64.0	106784.0	Petrol	110	0.0	1	1600	3	1050	Medium	1668.5	5.333333333333333	1668.5
9750	58.0	105942.0	Petrol	86	0.0	0	1300	5	1040	Medium	1826.5862068965516	4.833333333333333	1826.5862068965516
5950	59.0	105000.0	Petrol	86	1.0	0	1300	3	1015	Low	1779.6610169491526	4.916666666666667	1779.6610169491526
8500		105000.0	Petrol	86	0.0	0	1300	5	1040	Medium			
8495	68.0	104299.0	Petrol	110	1.0	0	1600	5	1085	Medium	1533.8088235294117	5.666666666666667	1533.8088235294117
9250	67.0	104000.0	Petrol	86	0.0	0	1300	3	1020	Medium	1552.2388059701493	5.583333333333333	1552.2388059701493
6900		104000.0	Petrol	86	1.0	0	1300	3	1015	Low			
8950	58.0	103458.0	Petrol	86	1.0	0	1300	3	1025	Medium	1783.7586206896551	4.833333333333333	1783.7586206896551
9500		103400.0	Petrol	110	1.0	0	1600	5	1075	Medium			
9250	63.0	102807.0	Petrol	86	0.0	0	1300	5	1055	Medium	1631.857142857143	5.25	1631.857142857143
9895	68.0	102494.0	Petrol	110	0.0	0	1600	5	1090	Medium	1507.264705882353	5.666666666666667	1507.264705882353
9950	57.0	102300.0	Diesel	72	1.0	0	2000	5	1135	Medium	1794.7368421052631	4.75	1794.7368421052631
7950	61.0	102106.0	Petrol	110	0.0	0	1600	3	1050	Low	1673.8688524590164	5.083333333333333	1673.8688524590164
8750	68.0	101889.0	Petrol	110	1.0	0	1600	5	1075	Medium	1498.3676470588234	5.666666666666667	1498.3676470588234
8250	57.0	101791.0	Diesel	72	0.0	0	2000	3	1115	Low	1785.8070175438597	4.75	1785.8070175438597
8950	63.0	101469.0	Petrol	110	1.0	0	1600	3	1065	Medium	1610.6190476190477	5.25	1610.6190476190477
8950	68.0	101001.0	Petrol	110	0.0	0	1600	5	1075	Medium	1485.3088235294117	5.666666666666667	1485.3088235294117
8950	61.0	100748.0	Petrol	110		0	1600	5	1070	Medium	1651.6065573770493	5.083333333333333	1651.6065573770493
8950	65.0	100550.0	Petrol	110	1.0	0	1600	5	1075	Medium	1546.923076923077	5.416666666666667	1546.923076923077
9450	67.0	99781.0	Petrol	110	1.0	0	1600	5	1085	Medium	1489.2686567164178	5.583333333333333	1489.2686567164178
8950	59.0	98658.0	Petrol	86	1.0	0	1300	3	1020	Medium	1672.1694915254238	4.916666666666667	1672.1694915254238
9250	65.0	98500.0	Petrol	110		0	1600	5	1075	Medium	1515.3846153846155	5.416666666666667	1515.3846153846155
8750	64.0	98291.0	Petrol	86	0.0	0	1300	4	1000	Medium	1535.796875	5.333333333333333	1535.796875
9950	61.0	97648.0	Petrol	110	1.0	0	1600	3	1065	Medium	1600.7868852459017	5.083333333333333	1600.7868852459017
9950		97425.0	Petrol	110	1.0	0	1600	5	1075	Medium			
9900	65.0	97173.0	Petrol	86	0.0	0	1300	3	1015	Medium	1494.9692307692308	5.416666666666667	1494.9692307692308
8950	66.0	97046.0	Petrol	86	1.0	0	1300	4	1000	Medium	1470.3939393939395	5.5	1470.3939393939395
8950	67.0	96000.0	Petrol	110	1.0	0	1600	3	1050	Medium	1432.8358208955224	5.583333333333333	1432.8358208955224
12250		96000.0		72		0	2000	4	1100	High			
9250	67.0	95750.0	Petrol	110	1.0	0	1600	5	1070	Medium	1429.1044776119404	5.583333333333333	1429.1044776119404
10250	61.0	95147.0		110	1.0	0	1600	3	1050	Medium	1559.7868852459017	5.083333333333333	1559.7868852459017
8950		95000.0		110	0.0	0	1600	3	1050	Medium			
7999	65.0	95000.0	Petrol	110	1.0	0	1600	3	1050	Low	1461.5384615384614	5.416666666666667	1461.5384615384614
9900	66.0	94606.0	Petrol	110	0.0	0	1600	3	1065	Medium	1433.4242424242425	5.5	1433.4242424242425
8250	63.0	94504.0		86	1.0	0	1300	4	1000	Low	1500.063492063492	5.25	1500.063492063492
10500	65.0	93428.0	Petrol	110	1.0	0	1600	5	1075	Medium	1437.3538461538462	5.416666666666667	1437.3538461538462
8450	65.0	93408.0		86	0.0	0	1300	3	1015	Low	1437.0461538461539	5.416666666666667	1437.0461538461539
9900	68.0	93296.0	Petrol	110	1.0	0	1600	5	1090	Medium	1372.0	5.666666666666667	1372.0
10500	62.0	93098.0	Petrol	110	1.0	0	1600	5	1075	Medium	1501.5806451612902	5.166666666666667	1501.5806451612902
8500	67.0	92922.0	Diesel	72	1.0	0	2000	4	1100	Medium	1386.8955223880596	5.583333333333333	1386.8955223880596
9500	61.0	92498.0	Petrol	110		0	1600	3	1050	Medium	1516.360655737705	5.083333333333333	1516.360655737705
9450	65.0	92226.0	Petrol	110	0.0	0	1600	3	1065	Medium	1418.8615384615384	5.416666666666667	1418.8615384615384
9900		91505.0	Diesel	72	0.0	0	2000	3	1115	Medium			
8250		91333.0	Petrol	110	1.0	0	1600	3	1050	Low			
8750		91246.0	Petrol	86	1.0	0	1300	3	1015	Medium			
9500	58.0	91000.0	Petrol	110		0	1600	5	1075	Medium	1568.9655172413793	4.833333333333333	1568.9655172413793
8450	68.0	90727.0	Petrol	110	0.0	0	1600	3	1050	Low	1334.2205882352941	5.666666666666667	1334.2205882352941
8490	62.0	90000.0	Petrol	110	0.0	0	1600	3	1050	Medium	1451.6129032258063	5.166666666666667	1451.6129032258063
8750	60.0	89576.0	Petrol	110	0.0	0	1600	4	1035	Medium	1492.9333333333334	5.0	1492.9333333333334
9750	64.0	89145.0	Petrol	86	1.0	0	1300	3	1025	Medium	1392.890625	5.333333333333333	1392.890625
9950	63.0	89000.0	Petrol	110	1.0	0	1600	5	1085	Medium	1412.6984126984128	5.25	1412.6984126984128
8500	68.0	88807.0	Petrol	110	0.0	0	1600	3	1050	Medium	1305.985294117647	5.666666666666667	1305.985294117647
8450	63.0	88685.0	Petrol	110	0.0	0	1600	5	1070	Low	1407.6984126984128	5.25	1407.6984126984128
7900	62.0	88667.0	Petrol	110	1.0	0	1600	4	1040	Low	1430.1129032258063	5.166666666666667	1430.1129032258063
8750	57.0	88480.0	Petrol	110	1.0	0	1600	3	1050	Medium	1552.280701754386	4.75	1552.280701754386
7950	61.0	88127.0	Petrol	86	0.0	0	1300	3	1015	Low	1444.704918032787	5.083333333333333	1444.704918032787
6900	62.0	88000.0		86	0.0	0	1300	3	1020	Low	1419.3548387096773	5.166666666666667	1419.3548387096773
8150	65.0	87821.0	Petrol	86	1.0	0	1300	3	1015	Low	1351.0923076923077	5.416666666666667	1351.0923076923077
10995	59.0	87654.0	Petrol	86	1.0	1	1300	5	1065	Medium	1485.6610169491526	4.916666666666667	1485.6610169491526
8900	59.0	86888.0	Petrol	110		0	1600	3	1050	Medium	1472.677966101695	4.916666666666667	1472.677966101695
9500	59.0	86871.0	Petrol	86	1.0	0	1300	5	1040	Medium	1472.3898305084747	4.916666666666667	1472.3898305084747
8950	68.0	86714.0	Petrol	110	1.0	0	1600	4	1035	Medium	1275.2058823529412	5.666666666666667	1275.2058823529412
11500	65.0	85889.0	Petrol	110		0	1600	3	1065	Medium	1321.3692307692309	5.416666666666667	1321.3692307692309
10450	62.0	85000.0	Petrol	110	1.0	0	1600	3	1050	Medium	1370.967741935484	5.166666666666667	1370.967741935484
10500	60.0	85000.0	Petrol	86	1.0	0	1300	3	1025	Medium	1416.6666666666667	5.0	1416.6666666666667
9250	68.0	84976.0	Petrol	110	1.0	0	1600	4	1035	Medium	1249.6470588235295	5.666666666666667	1249.6470588235295
10950	65.0	84558.0	Petrol	110	1.0	0	1600	5	1120	Medium	1300.8923076923077	5.416666666666667	1300.8923076923077
10450	62.0	84549.0	Petrol	110		0	1600	5	1075	Medium	1363.6935483870968	5.166666666666667	1363.6935483870968
9250	68.0	84482.0	Petrol	110	1.0	0	1600	5	1075	Medium	1242.3823529411766	5.666666666666667	1242.3823529411766
8750	62.0	83908.0	Petrol	110	1.0	0	1600	5	1070	Medium	1353.3548387096773	5.166666666666667	1353.3548387096773
8750	67.0	83560.0	Petrol	86	0.0	0	1300	3	1015	Medium	1247.1641791044776	5.583333333333333	1247.1641791044776
9800	68.0	83000.0	Petrol	107	1.0	1	1600	5	1100	Medium	1220.5882352941176	5.666666666666667	1220.5882352941176
